1	125	94.9999962581	0	0
2	129	95.0696223926	2	2
3	126	95.1571461417	6	8
4	127	95.0730589653	5	13
5	132	94.9892028308	0	13
6	128	95.0264686873	6	19
7	125	95.0144361228	1	20
8	121	94.9222197871	0	20
9	123	94.8230826057	2	22
10	126	94.8601448923	7	29
11	130	94.8746626121	2	31
12	130	94.9319935986	0	31
13	126	94.8334240743	2	33
14	130	94.8415974714	3	36
15	129	94.8594650721	7	43
16	131	94.7842187235	0	43
17	133	94.73862882	1	44
18	131	94.7174055776	0	44
19	130	94.633069371	1	45
20	131	94.5878725557	4	49
21	126	94.5420682568	3	52
22	124	94.4786310782	2	54
23	127	94.518050095	4	58
24	122	94.4570014032	2	60
25	127	94.5096444309	3	63
26	127	94.4238513302	5	68
27	126	94.4951034488	2	70
28	123	94.4422007913	7	77
29	125	94.4223254046	1	78
30	124	94.3233672446	5	83
31	120	94.3431051341	0	83
32	115	94.4231459113	7	90
33	120	94.365479475	0	90
34	124	94.3000528236	0	90
35	119	94.2255437483	0	90
36	124	94.2715133949	1	91
37	121	94.2184959536	7	98
38	122	94.199570726	2	100
39	117	94.286577603	7	107
40	120	94.2010000386	6	113
41	116	94.1862421506	4	117
42	116	94.2444570546	0	117
43	118	94.2806967466	4	121
44	117	94.3607996222	1	122
45	113	94.3083182853	1	123
46	118	94.2514712967	2	125
47	115	94.3431342698	0	125
48	114	94.2958794012	5	130
49	112	94.2333828039	5	135
50	112	94.1340222821	0	135
51	107	94.1034700161	6	141
52	110	94.1990942267	4	145
53	110	94.1667367941	6	151
54	113	94.143304464	4	155
55	116	94.0966614764	6	161
56	120	94.1866678817	1	162
57	123	94.1296127293	7	169
58	121	94.1300145791	5	174
59	118	94.1372927137	0	174
60	118	94.1383944179	5	179
61	122	94.2114306059	0	179
62	119	94.2140859179	3	182
63	120	94.2443618664	5	187
64	119	94.2027514336	2	189
65	122	94.2779402307	3	192
66	121	94.2082058926	4	196
67	119	94.2691066322	7	203
68	123	94.2137279074	3	206
69	128	94.1606837597	1	207
70	125	94.0923412724	5	212
71	128	94.1376776219	1	213
72	123	94.1297261692	5	218
73	121	94.172689611	5	223
74	120	94.0792844788	0	223
75	116	94.1213828288	3	226
76	121	94.0708744925	5	231
77	124	94.0851363394	3	234
78	128	94.0103803301	2	236
79	126	93.9659666113	3	239
