1	130	94.9365285677	6	6
2	129	95.0336876172	6	12
3	124	95.1003384875	2	14
4	120	95.1556926929	7	21
5	122	95.2117730706	3	24
6	124	95.1830694785	4	28
7	124	95.1249321483	7	35
8	119	95.0334785618	4	39
9	116	95.0386949919	0	39
10	111	94.978498034	7	46
11	114	94.8934037224	0	46
12	116	94.8255115211	3	49
13	117	94.9177189249	2	51
14	122	94.8901768075	6	57
15	124	94.8165428679	7	64
16	126	94.867088251	1	65
17	123	94.9170982336	2	67
18	123	94.8428006622	7	74
19	128	94.8400639526	1	75
20	127	94.7521303521	7	82
21	123	94.7647953334	1	83
22	123	94.7485413198	2	85
23	119	94.7511984135	1	86
24	118	94.8359638099	4	90
25	115	94.9054284099	6	96
26	118	94.9942972657	4	100
27	118	95.0412280893	0	100
28	121	95.0304113806	2	102
29	125	94.967333734	1	103
30	128	95.0203770414	4	107
31	126	94.9304161941	0	107
32	129	94.9834024104	3	110
33	132	94.909094388	3	113
34	132	94.9388837251	0	113
35	134	94.8763873049	4	117
36	135	94.826153725	3	120
37	140	94.883833001	5	125
38	145	94.7874548164	2	127
39	146	94.8125798193	1	128
40	145	94.8326669039	6	134
41	147	94.8637903197	1	135
42	148	94.801787408	5	140
43	149	94.7108998401	4	144
44	144	94.6837410231	7	151
45	144	94.7438892554	1	152
46	143	94.6955348336	5	157
47	143	94.6490625429	6	163
48	147	94.6867184761	4	167
49	145	94.7513561692	1	168
50	145	94.8082093631	6	174
51	145	94.8124909489	6	180
52	147	94.7261743598	3	183
53	152	94.6865711211	4	187
54	149	94.5940820208	6	193
55	147	94.6301806866	0	193
56	147	94.6672360724	1	194
57	146	94.5735912732	0	194
58	151	94.6634067087	3	197
59	150	94.6970893658	1	198
60	149	94.6222060069	0	198
61	146	94.7104515711	3	201
62	143	94.6177660027	2	203
63	142	94.6826303016	7	210
64	142	94.6849084627	1	211
65	137	94.6217613652	6	217
66	139	94.5891515549	4	221
67	144	94.6634034305	4	225
68	139	94.6941178523	3	228
69	138	94.7195719098	0	228
70	136	94.7180628703	6	234
71	137	94.6623375673	2	236
72	137	94.7035234516	6	242
73	137	94.7472050257	3	245
74	137	94.691112078	7	252
75	132	94.6298338934	2	254
76	130	94.5543499553	5	259
