1	135	95.0966882301	3	3
2	134	95.001836747	2	5
3	137	94.9994209052	0	5
4	139	95.0122530595	3	8
5	136	94.9970443866	2	10
6	131	94.909566083	6	16
7	134	94.9051664707	0	16
8	132	94.9499299346	3	19
9	137	94.8585859367	1	20
10	141	94.8922920324	5	25
11	137	94.9731930334	0	25
12	141	94.8751727043	3	28
13	146	94.8896890687	0	28
14	143	94.8933942448	5	33
15	138	94.8685048706	4	37
16	138	94.7959001824	7	44
17	141	94.8615935342	2	46
18	137	94.842415987	4	50
19	141	94.8119931818	3	53
20	138	94.8654507071	1	54
21	136	94.8704117186	2	56
22	132	94.8388031754	2	58
23	127	94.8950855778	2	60
24	124	94.8621768055	2	62
25	120	94.8406503101	5	67
26	121	94.9219288826	3	70
27	120	94.9664367442	4	74
28	125	95.0210548991	4	78
29	130	95.0334822268	5	83
30	131	95.0134097528	3	86
31	134	95.0547690029	3	89
32	139	95.1101966943	6	95
33	144	95.0324308117	4	99
34	148	95.0517239687	3	102
35	153	95.1495358282	6	108
36	154	95.1815873391	1	109
37	152	95.2295508172	4	113
38	147	95.3267544589	7	120
39	147	95.3935407531	3	123
40	150	95.4407397279	0	123
41	148	95.5065869241	6	129
42	149	95.5607486398	4	133
43	149	95.5768235738	0	133
44	146	95.5623716553	7	140
45	146	95.4650679678	3	143
46	150	95.5405612588	7	150
47	147	95.4540352801	0	150
48	149	95.4418479407	1	151
49	150	95.4253006132	0	151
50	153	95.366098757	3	154
51	152	95.2746571418	7	161
52	150	95.316351583	3	164
53	146	95.3819417643	3	167
54	150	95.3989968632	7	174
55	148	95.4459671606	5	179
56	150	95.4352862837	3	182
57	145	95.4883427893	6	188
58	150	95.5743729502	0	188
59	155	95.6648583944	1	189
60	150	95.5952868313	3	192
61	145	95.5400733213	1	193
62	145	95.5056237158	2	195
63	150	95.4640560634	7	202
64	155	95.3846735862	1	203
65	150	95.3189168513	1	204
66	152	95.2729825574	7	211
67	155	95.2786185635	3	214
68	156	95.2828475202	1	215
69	153	95.2662109297	2	217
70	151	95.2849938778	0	217
71	152	95.2487354601	1	218
72	151	95.2173345115	1	219
73	155	95.1970395016	1	220
74	153	95.226452325	2	222
75	148	95.1889169067	2	224
76	145	95.1269998504	5	229
77	146	95.0759687483	3	232
78	147	95.0532619345	6	238
79	144	95.0393521146	7	245
80	148	95.1321873498	4	249
81	147	95.1880785127	7	256
82	151	95.2395642179	2	258
83	151	95.2096886771	5	263
84	146	95.2465534782	6	269
85	147	95.2831461675	0	269
86	148	95.1977124603	7	276
87	148	95.149997477	0	276
88	144	95.1240000306	0	276
89	144	95.171156825	7	283
90	142	95.1372419637	0	283
91	143	95.1339715096	2	285
92	145	95.1124349749	0	285
93	147	95.1957263047	6	291
94	149	95.2400596563	5	296
95	146	95.2708432631	4	300
96	151	95.1955551851	5	305
97	148	95.1500466643	5	310
98	149	95.2493874889	5	315
99	149	95.2686141124	1	316
100	145	95.3442485575	2	318
101	141	95.3940061282	3	321
102	143	95.3574690322	2	323
103	143	95.4078804917	6	329
104	144	95.3774974821	5	334
105	147	95.4433828775	2	336
106	151	95.3651812819	2	338
107	146	95.2753368724	7	345
108	147	95.3142205184	3	348
109	145	95.2520107076	2	350
110	141	95.173222299	7	357
111	146	95.1599088962	5	362
112	145	95.2218740065	3	365
113	150	95.2223247087	0	365
114	152	95.3094687585	4	369
115	148	95.2212337237	5	374
116	145	95.296145313	0	374
117	150	95.3587106179	6	380
118	152	95.339680816	4	384
119	154	95.2491891533	1	385
120	156	95.3028564845	5	390
121	161	95.380801223	1	391
122	161	95.4334268093	6	397
123	161	95.3968479392	2	399
124	165	95.3542410331	0	399
125	165	95.3080623001	0	399
126	170	95.2685390169	5	404
127	166	95.1831473812	7	411
128	170	95.2790917065	2	413
129	168	95.2927208291	1	414
130	164	95.263226435	4	418
131	167	95.3073257807	0	418
132	166	95.3277566502	3	421
133	162	95.3922740011	1	422
134	164	95.3425148288	4	426
135	164	95.327464129	6	432
136	165	95.331639403	5	437
137	167	95.2736879847	2	439
138	165	95.2714398069	5	444
139	170	95.3069086038	4	448
140	167	95.2133564138	2	450
141	171	95.1895550531	0	450
142	174	95.2271225306	2	452
143	179	95.204956451	6	458
144	184	95.2738049748	5	463
145	185	95.3097983671	1	464
146	180	95.3373669514	5	469
147	179	95.246073794	6	475
148	182	95.2789335502	5	480
149	181	95.1930236421	0	480
150	176	95.2280187825	2	482
151	178	95.2303527995	1	483
152	182	95.2101536633	6	489
153	186	95.2381275837	4	493
154	182	95.211095717	0	493
155	183	95.2851455317	0	493
156	181	95.2794880816	1	494
157	182	95.3230997565	2	496
158	186	95.3343585272	0	496
159	189	95.4027630825	6	502
160	192	95.3582569787	3	505
161	196	95.4222495721	1	506
162	191	95.5073134754	2	508
163	194	95.5439168444	5	513
164	193	95.6100042855	1	514
165	198	95.5820315267	7	521
166	200	95.4936450078	0	521
167	200	95.4588445269	2	523
168	200	95.5106236263	7	530
169	195	95.578988799	7	537
170	200	95.611333129	6	543
171	200	95.5399831223	6	549
172	200	95.5559055175	0	549
173	198	95.5473798296	6	555
174	199	95.639004169	7	562
175	200	95.5412402411	3	565
176	199	95.5731264544	0	565
177	198	95.6122083991	3	568
178	195	95.5155973226	3	571
179	190	95.4936302741	6	577
180	191	95.4888105139	2	579
181	187	95.433666655	3	582
182	188	95.4521426483	4	586
183	184	95.4269603901	3	589
184	183	95.4964897885	3	592
185	187	95.431062729	1	593
186	190	95.372184749	1	594
187	189	95.3911633634	6	600
188	189	95.411157021	0	600
189	194	95.3848411331	6	606
190	193	95.360328347	0	606
191	192	95.3468967416	2	608
192	189	95.4055992491	2	610
193	185	95.31125572	7	617
194	181	95.2414997016	2	619
195	182	95.2267609153	5	624
196	182	95.2768592878	0	624
197	181	95.2965309323	2	626
198	176	95.3767209271	3	629
199	180	95.4331017278	1	630
200	177	95.3361380405	7	637
201	173	95.362778942	3	640
202	174	95.3770919108	2	642
203	171	95.3767335937	2	644
204	167	95.3025171716	2	646
205	166	95.2592656352	0	646
206	161	95.1913141546	5	651
207	161	95.1810813381	3	654
208	162	95.2425074181	1	655
209	163	95.1604971692	1	656
210	158	95.1050947764	5	661
211	158	95.0751142067	0	661
212	160	95.0183234643	3	664
213	156	94.9974215987	3	667
214	153	95.0507170562	5	672
215	155	94.9724850721	0	672
216	154	94.932322465	2	674
217	155	94.941911937	6	680
218	154	94.8857228027	5	685
219	153	94.9050446055	0	685
220	151	94.9621131469	1	686
221	153	95.0483891541	4	690
222	157	94.9856450821	3	693
223	152	94.9116664444	0	693
224	152	94.827093239	3	696
225	157	94.7477805275	5	701
226	153	94.652271377	5	706
227	156	94.6361507923	6	712
228	153	94.6033622304	1	713
229	154	94.5734660068	2	715
230	150	94.5961474777	5	720
231	146	94.5001897095	3	723
232	144	94.4049795912	5	728
233	146	94.5031901192	7	735
234	145	94.4906446747	0	735
235	141	94.5758647101	5	740
236	144	94.5131464733	1	741
237	142	94.59021084	0	741
238	143	94.6396617939	0	741
239	138	94.7314522092	3	744
240	140	94.7384994004	6	750
241	140	94.7119009858	7	757
242	140	94.7237358699	5	762
243	138	94.6821194561	0	762
244	136	94.7415859923	2	764
245	141	94.7089825738	5	769
246	143	94.6301728157	6	775
247	140	94.5529404606	3	778
248	138	94.4654020641	6	784
249	142	94.3701264856	3	787
250	140	94.4430143649	1	788
251	140	94.5151816309	1	789
252	142	94.462968596	4	793
253	139	94.4540293129	2	795
254	135	94.5520112721	4	799
