1	131	94.9879211597	6	6
2	135	94.9622715094	1	7
3	130	95.0596019881	5	12
4	133	95.0407430239	6	18
5	138	95.052003738	7	25
6	143	95.1420174895	7	32
7	140	95.2262153041	5	37
8	143	95.1632870824	5	42
9	139	95.1518176204	4	46
10	140	95.1903830829	2	48
11	136	95.1362854711	1	49
12	141	95.1787312595	3	52
13	142	95.1991035205	1	53
14	142	95.191373293	0	53
15	142	95.1557945691	1	54
16	141	95.2167466901	4	58
17	136	95.2502269275	1	59
18	141	95.2743591171	0	59
19	144	95.1838562231	2	61
20	147	95.138480505	3	64
21	145	95.0562838031	1	65
22	140	95.0728156246	4	69
23	143	95.0786460361	5	74
24	145	95.03729478	7	81
25	144	95.1358047645	6	87
26	140	95.1403269001	7	94
27	142	95.2030810606	6	100
28	138	95.2417104836	5	105
29	138	95.2453249014	1	106
30	139	95.1825779948	4	110
31	144	95.2411045426	7	117
32	148	95.2106122656	1	118
33	145	95.1889826354	2	120
34	146	95.099094458	7	127
35	150	95.0601416379	7	134
36	155	94.9844754629	7	141
37	160	94.8994841007	1	142
38	156	94.8687108437	2	144
39	152	94.8805114546	4	148
40	156	94.7880820283	3	151
41	155	94.7119225492	3	154
42	155	94.7739304148	6	160
43	155	94.7271738841	6	166
44	155	94.6963341014	4	170
45	153	94.7909047855	6	176
46	151	94.7650721579	0	176
47	148	94.6691481803	5	181
48	143	94.7163993228	0	181
49	138	94.6586097286	7	188
50	139	94.6543771814	0	188
51	139	94.6477318271	3	191
52	134	94.6058061628	3	194
53	132	94.544553977	7	201
54	136	94.4965596197	1	202
55	137	94.455776535	0	202
56	135	94.4998715333	3	205
57	137	94.4051550039	0	205
58	133	94.4423946404	1	206
59	134	94.3684310222	7	213
60	139	94.345098531	7	220
61	144	94.4092339737	3	223
62	140	94.3694547921	2	225
63	137	94.38801416	4	229
64	135	94.3049795701	2	231
65	130	94.3001557534	7	238
66	127	94.3824070521	7	245
67	131	94.3623888309	7	252
68	132	94.3537527658	2	254
69	128	94.3853198987	7	261
70	127	94.3612457275	6	267
71	127	94.3770052629	6	273
72	123	94.3307468064	5	278
73	122	94.2846463618	4	282
74	126	94.2741690042	6	288
75	131	94.2072850352	3	291
76	129	94.130010657	6	297
77	128	94.1461607871	3	300
78	129	94.2298868427	1	301
79	130	94.2407497941	4	305
80	129	94.3149068817	5	310
81	131	94.2832332352	7	317
82	131	94.2941679674	2	319
83	126	94.3326064766	2	321
84	121	94.2707478379	1	322
85	125	94.2878183048	2	324
86	122	94.2445862286	1	325
87	118	94.3002634172	6	331
88	123	94.3154783928	2	333
89	124	94.3055426759	5	338
90	126	94.2288166823	4	342
91	126	94.2043861095	6	348
92	127	94.2609930866	5	353
93	130	94.3255257863	5	358
94	133	94.2605504507	0	358
95	128	94.2894959367	0	358
96	124	94.1992554444	2	360
97	126	94.1708679411	3	363
98	130	94.2281290626	5	368
99	126	94.313225547	7	375
100	129	94.2323058733	2	377
101	128	94.1917901304	2	379
102	132	94.1919668364	5	384
103	131	94.0978336574	4	388
104	127	94.0968085632	0	388
105	122	94.1675746439	6	394
106	126	94.0891993506	4	398
107	123	94.0714550791	7	405
108	127	94.0115268946	0	405
109	126	93.9314684411	1	406
110	128	93.8597551641	1	407
111	123	93.7891339782	3	410
112	121	93.7064121415	4	414
113	124	93.7874442176	1	415
114	123	93.7453541825	6	421
115	119	93.6670152507	7	428
116	120	93.756548366	2	430
117	124	93.680660328	4	434
118	122	93.7802006874	0	434
119	117	93.7436524943	0	434
120	120	93.6893345754	0	434
121	117	93.6493819531	4	438
122	116	93.7183075838	6	444
123	115	93.6443449713	0	444
124	115	93.7327668116	4	448
125	117	93.6960255085	6	454
126	115	93.6759889161	4	458
127	114	93.7087623526	0	458
128	109	93.6550307704	5	463
129	113	93.5552235897	3	466
130	113	93.4898665181	4	470
131	110	93.4560639662	2	472
132	115	93.4450234978	2	474
133	119	93.4523314227	5	479
134	124	93.5426701865	6	485
135	123	93.5311184261	1	486
136	124	93.4818085995	0	486
137	124	93.5186236847	5	491
138	121	93.5350494247	0	491
139	123	93.4709898973	7	498
140	120	93.5054219005	0	498
141	119	93.5545244642	0	498
142	116	93.4729061082	0	498
143	120	93.4292001611	1	499
144	124	93.3982439531	5	504
145	128	93.4849149907	7	511
146	128	93.5103162135	7	518
147	129	93.5399375179	5	523
148	130	93.4454079582	6	529
149	134	93.4031892986	6	535
150	132	93.3805023597	7	542
151	129	93.4275644291	5	547
