1	132	94.9824688159	4	4
2	132	95.0039493133	5	9
3	135	94.9537046898	2	11
4	140	95.0219343045	7	18
5	135	94.9958001822	2	20
6	131	95.0647490781	0	20
7	126	95.0323945552	1	21
8	127	95.1081063041	3	24
9	131	95.1446725043	6	30
10	126	95.1917066146	4	34
11	121	95.0934967143	1	35
12	125	95.0337464225	6	41
13	126	94.9726086286	6	47
14	128	95.0617932261	2	49
15	129	95.0164792253	4	53
16	125	95.0443186819	0	53
17	122	95.057854928	1	54
18	127	95.0736427329	2	56
19	127	95.0322953664	1	57
20	122	95.1188855522	2	59
21	117	95.0805381517	1	60
22	119	94.9927397082	3	63
23	115	95.0213716594	4	67
24	114	95.0507351056	0	67
25	116	94.964629547	2	69
26	118	94.9788754865	2	71
27	122	95.0036397185	7	78
28	121	95.0878832512	2	80
29	123	95.1383161043	7	87
30	126	95.0572940715	6	93
31	123	95.0763848617	2	95
32	122	94.9984789082	1	96
33	125	94.9678588759	7	103
34	128	94.9827618713	4	107
35	126	94.9429744936	0	107
36	130	94.9986681789	7	114
37	134	94.9467359641	7	121
38	130	94.9780767051	3	124
39	127	94.9369604804	7	131
40	129	94.9528844848	7	138
41	126	95.0008995791	6	144
42	125	95.0406835611	0	144
43	129	95.0348043614	5	149
44	131	95.0212624701	5	154
45	132	95.0391485136	3	157
46	129	95.0380636365	5	162
47	130	95.0067551493	7	169
48	128	94.9086615431	4	173
49	129	94.8570476248	1	174
50	131	94.8219846688	3	177
51	132	94.8358132044	4	181
52	128	94.8361730734	6	187
53	129	94.8918720167	2	189
54	133	94.8613403501	0	189
55	138	94.7784632334	7	196
56	136	94.7106014976	4	200
57	135	94.7241590761	1	201
58	136	94.7428056534	7	208
59	132	94.6799547216	6	214
60	130	94.5871353204	5	219
61	131	94.6367898485	6	225
62	126	94.6878617639	5	230
63	122	94.5962988934	3	233
64	125	94.6587017011	6	239
65	123	94.7380278461	2	241
66	125	94.7233677591	5	246
67	126	94.6713491875	3	249
68	121	94.5909472522	6	255
69	119	94.6487094581	5	260
70	120	94.6843166223	2	262
71	122	94.7456273192	2	264
72	125	94.6810425454	2	266
73	120	94.7264621227	5	271
74	125	94.7755340797	1	272
75	125	94.8090266776	1	273
76	130	94.7797211959	7	280
77	133	94.7031509061	0	280
78	132	94.7853751792	6	286
79	136	94.7866837933	4	290
80	140	94.8080491518	0	290
81	137	94.781464605	3	293
82	135	94.7714805776	6	299
83	131	94.7978857647	1	300
84	133	94.7136959771	3	303
85	138	94.7936283025	3	306
86	139	94.8248038255	2	308
87	135	94.8218339721	7	315
88	134	94.7833938056	3	318
89	134	94.8120776935	6	324
90	130	94.7736842666	7	331
91	132	94.805508863	3	334
92	127	94.7907925058	3	337
93	130	94.7571643197	4	341
94	130	94.8429204138	1	342
95	128	94.7450554759	1	343
96	126	94.7429868945	4	347
97	131	94.7425112569	3	350
98	136	94.663324552	4	354
99	132	94.6750973444	3	357
100	132	94.7653899264	1	358
101	135	94.7652202431	3	361
102	137	94.8237859698	7	368
103	133	94.730726393	3	371
104	136	94.7093519079	1	372
105	134	94.6816718453	0	372
106	139	94.6187791638	2	374
107	135	94.6448526143	5	379
108	138	94.7137597954	2	381
109	142	94.7315588667	2	383
110	147	94.7911642422	6	389
111	152	94.7328299781	6	395
112	149	94.6418523963	2	397
113	154	94.732385022	3	400
114	149	94.6886926937	7	407
115	147	94.7588639232	2	409
116	146	94.6793745748	1	410
117	143	94.6109119263	0	410
118	142	94.604605878	1	411
119	140	94.5787013162	4	415
120	137	94.5058354151	4	419
121	137	94.4123574416	6	425
122	133	94.3458673644	6	431
123	134	94.2682582442	1	432
124	131	94.3315080812	4	436
125	136	94.238422047	4	440
126	141	94.2152856404	2	442
127	140	94.2222671498	1	443
128	144	94.1975722685	4	447
129	143	94.1754402009	7	454
130	140	94.1374691417	7	461
131	144	94.2363303106	7	468
132	144	94.2510598687	7	475
133	146	94.3143394834	1	476
134	144	94.2660000832	6	482
135	146	94.3306858611	5	487
136	151	94.2941323277	5	492
137	155	94.3002688777	4	496
138	157	94.2573554813	0	496
139	152	94.3532882872	6	502
140	156	94.3528839767	5	507
141	151	94.4453680075	3	510
142	152	94.513593297	0	510
143	157	94.5353580259	2	512
144	153	94.582598061	4	516
145	151	94.5603013153	4	520
146	151	94.4851715098	0	520
147	149	94.5137936721	4	524
148	144	94.4758776086	4	528
149	147	94.5204704686	3	531
150	145	94.5412069587	1	532
151	143	94.5020515642	5	537
152	147	94.4112964763	1	538
153	150	94.5098032562	6	544
154	153	94.5063442776	0	544
155	154	94.5717256727	6	550
156	156	94.5861612762	5	555
157	160	94.5248614212	2	557
158	157	94.4936551652	0	557
159	153	94.4387092582	1	558
160	158	94.4067213883	7	565
161	159	94.3555898293	2	567
162	160	94.380397515	3	570
163	160	94.4606536799	1	571
164	160	94.4126226077	4	575
165	159	94.4132416754	4	579
166	155	94.3448496718	7	586
167	160	94.2718944125	3	589
168	155	94.2835754764	4	593
169	157	94.2557814748	2	595
170	161	94.3265545215	3	598
171	156	94.3325872848	4	602
172	153	94.3841021443	4	606
173	150	94.337228911	5	611
174	145	94.4186321736	2	613
175	143	94.4171966524	1	614
176	147	94.3179798397	6	620
177	151	94.3645587404	6	626
178	156	94.3057873765	5	631
179	156	94.2166912491	1	632
180	155	94.1241032269	3	635
181	155	94.1390828708	7	642
182	152	94.1258323133	2	644
183	156	94.0307707084	6	650
184	154	93.9367142456	7	657
185	150	93.9721544295	4	661
186	149	93.9318911444	7	668
187	154	94.0291329885	1	669
188	159	94.0469697347	1	670
189	159	94.0944432958	0	670
190	158	94.1204124267	3	673
191	162	94.2025206872	3	676
192	160	94.1278399337	2	678
193	155	94.0584804287	5	683
194	157	94.0400494411	3	686
195	157	94.0006575159	7	693
196	157	94.0776974826	0	693
197	155	94.0688266368	1	694
198	152	94.1555621077	1	695
199	150	94.243027986	5	700
200	154	94.230171989	2	702
201	151	94.3045462627	0	702
202	147	94.341913455	5	707
203	152	94.2587912513	6	713
204	155	94.2130521004	3	716
205	160	94.1454154177	1	717
206	162	94.1325001767	0	717
207	163	94.1031367798	7	724
208	158	94.1500388004	7	731
209	162	94.1224026899	2	733
210	160	94.0274075082	3	736
211	160	93.9826352149	2	738
212	156	93.9941049077	7	745
213	156	93.9575158448	1	746
214	157	94.0349648195	2	748
215	159	93.9988260989	3	751
216	160	94.0668081081	7	758
217	157	94.1631689847	2	760
218	161	94.1544594293	2	762
219	159	94.0943520733	3	765
220	162	94.1808887851	6	771
221	164	94.2445853909	3	774
222	161	94.1876206036	6	780
223	158	94.2142262815	4	784
224	159	94.1855404718	1	785
225	154	94.200851674	3	788
226	151	94.2865940391	7	795
227	149	94.2404616361	0	795
228	147	94.1899559056	4	799
229	148	94.2373680621	3	802
230	144	94.1695759552	1	803
231	148	94.1421840883	3	806
232	149	94.2142408253	3	809
233	149	94.1478661593	2	811
234	144	94.1478113725	7	818
235	142	94.2374767326	2	820
236	140	94.2281422562	6	826
237	141	94.2641918831	0	826
238	139	94.2355111385	2	828
239	137	94.2180203323	5	833
240	133	94.1907173882	4	837
241	128	94.1599450072	7	844
242	131	94.2408538834	6	850
243	130	94.1449209129	3	853
244	135	94.1405265038	3	856
245	132	94.1809566998	1	857
246	135	94.2211706114	3	860
247	137	94.1873756977	1	861
248	134	94.1604384996	3	864
249	129	94.146970693	6	870
250	127	94.1324635221	1	871
251	124	94.0514128511	4	875
252	123	94.0494976997	0	875
253	118	94.0414069072	1	876
254	116	94.0160294656	6	882
255	120	94.0194373239	5	887
256	118	93.9378813571	7	894
257	120	94.0324466124	4	898
258	117	94.0924226632	5	903
259	117	94.062340782	0	903
260	122	94.076234899	6	909
261	117	94.122877289	2	911
262	121	94.0499683976	0	911
263	119	94.0352309814	1	912
264	117	94.0078878618	0	912
265	118	93.9958192314	3	915
266	113	94.0428630628	4	919
267	115	94.0291925525	2	921
268	116	94.0556038531	4	925
269	114	94.0032312115	6	931
270	111	93.9561340394	6	937
271	108	93.9072520505	5	942
272	106	93.9006109081	5	947
273	102	93.9258641624	6	953
274	100	93.9962934226	7	960
275	103	94.0391920216	5	965
276	107	94.0864468773	0	965
277	104	94.181358828	4	969
278	107	94.2224425762	5	974
279	109	94.1231127601	7	981
280	107	94.0839259851	4	985
281	108	94.0323981745	1	986
282	111	93.9672980682	4	990
283	113	93.9928129999	1	991
284	110	93.9431190758	3	994
285	113	93.886047941	1	995
286	112	93.7927512433	5	1000
287	114	93.7642293547	5	1005
288	117	93.6778356782	7	1012
289	115	93.6065675745	6	1018
290	119	93.6952714055	2	1020
291	120	93.7083209254	1	1021
292	125	93.6807235578	3	1024
293	123	93.73204616	1	1025
294	118	93.6372317488	2	1027
295	120	93.6955592213	6	1033
296	122	93.7243835658	4	1037
297	121	93.6490209776	6	1043
298	121	93.6999528902	5	1048
299	124	93.685234675	4	1052
300	122	93.7200651317	2	1054
301	123	93.7663775335	4	1058
302	123	93.8301923443	1	1059
303	123	93.9153926841	4	1063
304	126	93.8507769951	6	1069
305	129	93.7882359693	5	1074
306	126	93.856598097	6	1080
307	129	93.8198321953	3	1083
308	124	93.7875211525	2	1085
309	129	93.7026167894	1	1086
310	134	93.6490548056	5	1091
311	135	93.6547743684	0	1091
312	136	93.6053890257	2	1093
313	136	93.5794316019	2	1095
314	134	93.5739644575	7	1102
315	135	93.5560019572	1	1103
316	130	93.6023547382	3	1106
317	125	93.6818966103	6	1112
318	125	93.6503581037	3	1115
319	123	93.5986394909	4	1119
320	126	93.5875563059	6	1125
321	126	93.5686454021	6	1131
322	122	93.4898334406	5	1136
323	125	93.4105425175	7	1143
324	121	93.3878804844	7	1150
325	120	93.3133193415	3	1153
326	123	93.3226978237	4	1157
327	120	93.3167938666	4	1161
328	119	93.3009065041	5	1166
329	118	93.3762283946	1	1167
330	118	93.3590115517	5	1172
331	115	93.347535254	7	1179
332	110	93.4286630803	7	1186
333	113	93.4532332239	3	1189
334	116	93.506137163	0	1189
335	114	93.5880483303	2	1191
336	113	93.5574338904	0	1191
337	113	93.5941662451	5	1196
338	112	93.6756907551	0	1196
339	108	93.6573381835	7	1203
340	110	93.7035190452	2	1205
341	110	93.7786823259	3	1208
342	107	93.8294656569	0	1208
343	104	93.7342365251	2	1210
344	107	93.7442693343	4	1214
345	112	93.7856276646	2	1216
346	112	93.8043161248	2	1218
347	107	93.8627539556	1	1219
348	111	93.9534664528	0	1219
349	107	93.8636808487	7	1226
350	103	93.8575931383	1	1227
351	98	93.8258235976	2	1229
352	97	93.7812931165	6	1235
353	92	93.7310463858	0	1235
354	92	93.713412146	0	1235
355	96	93.7479327276	7	1242
356	101	93.6846822049	2	1244
357	105	93.6176589843	6	1250
358	106	93.5374764633	0	1250
359	111	93.6148642093	6	1256
360	115	93.5777520864	7	1263
361	120	93.5184368752	0	1263
362	124	93.4563016309	5	1268
363	129	93.3960725593	4	1272
364	132	93.417137459	6	1278
365	132	93.3257422857	0	1278
366	131	93.3689934254	5	1283
367	129	93.2797540067	5	1288
368	134	93.2071211735	6	1294
369	138	93.2185146045	0	1294
370	133	93.2530248334	7	1301
371	130	93.323098381	4	1305
372	127	93.2862774367	7	1312
373	130	93.3415051704	0	1312
374	127	93.3923124277	3	1315
375	127	93.29401494	5	1320
376	125	93.2523407024	0	1320
377	127	93.3061101058	6	1326
378	128	93.4051293388	6	1332
379	126	93.4044119865	7	1339
380	121	93.4419220222	1	1340
381	125	93.4103853965	6	1346
382	121	93.3138857803	0	1346
383	116	93.396151313	2	1348
384	119	93.3045715946	3	1351
385	120	93.3755779172	3	1354
386	119	93.3667780465	3	1357
387	123	93.3054549195	2	1359
388	123	93.272906594	1	1360
389	125	93.1947486598	6	1366
390	129	93.2779912474	5	1371
391	133	93.2763136543	4	1375
392	134	93.2811693554	3	1378
393	137	93.1986258601	2	1380
394	135	93.2925436213	7	1387
395	132	93.2516259677	1	1388
396	129	93.3470145824	6	1394
397	125	93.3452894824	2	1396
398	130	93.3009279403	0	1396
399	133	93.2702152673	5	1401
400	135	93.2260378278	3	1404
401	140	93.2034707643	7	1411
402	145	93.1689682627	0	1411
403	141	93.0962713467	1	1412
404	140	93.1600872078	3	1415
405	137	93.2002347447	0	1415
406	137	93.1754975582	6	1421
407	142	93.1774750902	7	1428
408	147	93.1787681195	2	1430
409	145	93.1904726259	1	1431
410	146	93.111577048	5	1436
411	145	93.0721487699	0	1436
412	140	93.1717113633	0	1436
413	137	93.2622720975	5	1441
414	138	93.3066857361	1	1442
415	137	93.2400033021	4	1446
416	140	93.2480079377	4	1450
417	138	93.3174489293	1	1451
418	136	93.2491468256	3	1454
419	134	93.2799442514	3	1457
420	139	93.2875369171	3	1460
421	137	93.3283156267	0	1460
422	139	93.2539538458	5	1465
423	138	93.1839227473	0	1465
424	133	93.2152065566	6	1471
425	128	93.2469707157	2	1473
426	126	93.2116865007	4	1477
427	131	93.2378506436	5	1482
428	130	93.2621057214	5	1487
429	133	93.3530839393	7	1494
430	135	93.3837199347	5	1499
431	135	93.4113781231	6	1505
432	131	93.4843529798	4	1509
433	127	93.404771519	5	1514
434	129	93.4818051328	7	1521
435	128	93.5738317074	2	1523
436	129	93.544534854	0	1523
437	130	93.5944537363	1	1524
438	128	93.512172783	0	1524
439	127	93.5973018815	2	1526
440	132	93.5861205194	7	1533
441	136	93.6695636683	6	1539
442	138	93.6046645661	5	1544
443	138	93.660123208	6	1550
444	139	93.7581735097	1	1551
445	134	93.721233152	3	1554
446	131	93.6259744336	6	1560
447	126	93.6444404807	7	1567
448	128	93.7215419568	4	1571
449	133	93.6779729787	2	1573
450	128	93.6901893834	1	1574
451	128	93.6599444231	5	1579
452	130	93.6903662151	1	1580
453	130	93.715733688	7	1587
454	134	93.7190867985	5	1592
455	131	93.7257849365	3	1595
456	133	93.8192547423	3	1598
457	136	93.8028106656	5	1603
458	133	93.7371602473	4	1607
459	135	93.72642189	5	1612
460	132	93.8166986636	3	1615
