1	129	7	95.0762677215
2	132	9	95.0384270516
3	137	13	94.9423183043
4	134	16	94.9331598761
5	136	22	94.9946050242
6	132	28	95.0514036467
7	127	35	95.1289602249
8	131	36	95.1501643031
9	129	41	95.0929130343
10	132	45	95.1766430502
11	137	47	95.2551075196
12	141	48	95.1817467209
13	141	50	95.2178202605
14	141	51	95.3074552831
15	138	54	95.3596097303
16	140	58	95.432331504
17	138	59	95.4490208354
18	133	60	95.5065796435
19	131	64	95.5658018434
20	133	70	95.6112832999
21	130	75	95.6334778992
22	127	79	95.697410774
23	122	81	95.748787877
24	126	85	95.8288055406
25	130	88	95.8894038342
26	125	94	95.8370316235
27	124	99	95.9343482481
28	122	102	95.854015152
29	120	105	95.7840805721
30	120	111	95.8737687085
31	124	111	95.9406287967
32	128	113	95.9999213254
33	124	116	95.9074713085
34	123	121	95.9351664695
35	118	123	95.8455100294
36	120	128	95.8249581861
37	124	130	95.9016593647
38	124	132	95.9441989564
39	125	136	95.9007669811
40	122	136	95.8071201718
41	123	143	95.7979641417
42	118	147	95.7083268576
43	121	147	95.6251816937
44	121	149	95.6798043795
45	125	151	95.5811696123
46	127	158	95.6205077436
47	125	161	95.7065638977
48	128	168	95.7366526091
49	130	172	95.6930900956
50	129	173	95.7739058811
51	126	173	95.7137840893
52	123	174	95.6912782381
53	120	181	95.6357099685
54	121	185	95.6789179544
55	116	192	95.6487148602
56	118	193	95.5857379549
57	114	195	95.6399892285
58	115	197	95.5861770039
59	112	197	95.514499126
60	116	202	95.4554303398
61	111	203	95.4684685854
62	114	208	95.3823417473
63	110	214	95.4015798381
64	105	217	95.3923967235
65	107	218	95.3712049645
66	106	220	95.2967150443
67	111	220	95.2005883294
68	114	222	95.2591695645
69	118	227	95.2697651593
70	122	231	95.3423783773
71	127	236	95.2952588634
72	128	240	95.32581163
73	128	244	95.2583875169
74	131	245	95.2158595457
75	131	249	95.229383524
76	129	256	95.2623267442
77	132	257	95.1732838461
78	134	264	95.1312188621
79	136	270	95.2281705432
80	134	271	95.234263693
81	135	277	95.1948498355
82	137	284	95.157671029
83	138	289	95.1692214653
84	141	291	95.0928652216
85	142	291	95.1146221139
86	144	297	95.1353435484
87	146	301	95.174389888
88	151	306	95.2022070346
89	146	307	95.2121955253
90	150	308	95.1733043338
91	151	310	95.2574498854
92	156	312	95.2768204217
93	152	315	95.2000242948
94	151	320	95.2425524465
95	153	323	95.2451842825
96	149	326	95.2528406685
97	149	330	95.2749510178
98	148	332	95.3662613242
99	144	334	95.3574712214
100	143	340	95.3441828157
101	141	347	95.3033254486
102	137	353	95.2095860244
103	133	354	95.2472185254
104	131	361	95.2510001435
105	130	364	95.202631222
106	135	370	95.1030045943
107	135	370	95.0967183183
108	132	371	95.1003628159
109	131	373	95.149765133
110	127	379	95.1726269098
111	125	386	95.1150909074
112	125	389	95.0609416463
113	128	393	95.0537627627
114	130	398	95.0406120493
115	130	404	95.0261788247
116	126	405	95.1087342084
117	127	408	95.12026885
118	125	409	95.2127105324
