1	128	0.05	0
2	128	0.94	1
3	127	2.68	4
4	129	1.96	6
5	126	2.59	8
6	125	2.84	11
7	123	2.01	13
8	124	2.33	15
9	127	1.76	17
10	126	0.53	18
11	125	0.72	18
12	127	1.76	20
13	128	1.62	22
14	127	0.29	22
15	126	2.10	24
16	125	2.41	27
17	128	1.67	28
18	126	2.19	30
19	127	0.41	31
20	124	0.35	31
21	125	1.71	33
22	128	2.94	36
23	129	0.45	36
24	127	1.59	38
25	129	1.96	40
26	130	2.93	43
27	128	1.31	44
28	131	2.42	46
29	134	1.29	48
30	132	2.78	51
31	131	0.27	51
32	133	1.27	52
33	136	2.36	54
34	133	2.83	57
35	135	2.32	60
36	136	1.97	62
37	135	2.25	64
38	133	1.89	66
39	133	1.32	67
40	131	0.65	68
41	130	2.98	71
42	131	0.63	71
43	129	2.87	74
44	130	1.22	75
45	132	2.45	78
46	130	0.97	79
47	130	0.37	79
48	131	1.95	81
49	131	2.71	84
50	134	0.26	84
51	134	1.34	85
52	133	2.57	88
53	132	1.95	90
54	135	0.29	90
55	138	1.67	92
56	141	0.34	92
57	143	2.36	95
58	141	0.07	95
59	138	1.11	96
60	139	0.32	96
61	141	2.26	98
62	143	0.30	99
63	142	2.35	101
64	140	0.82	102
65	143	1.78	104
66	140	0.63	104
67	140	2.99	107
68	140	0.41	108
69	138	0.62	108
70	137	2.84	111
71	136	2.51	114
72	134	2.85	117
73	133	0.55	117
74	131	0.58	118
75	134	0.36	118
76	132	0.56	119
77	129	0.24	119
78	126	0.71	120
79	126	2.62	122
80	125	1.51	124
81	128	1.04	125
82	126	0.30	125
83	125	1.60	127
84	126	1.94	129
85	129	1.83	130
86	129	0.57	131
87	126	1.70	133
88	128	0.57	133
89	127	2.42	136
90	126	2.13	138
91	124	1.00	139
92	124	1.97	141
93	125	0.33	141
94	127	2.29	143
95	126	2.58	146
96	127	2.00	148
97	124	0.61	149
98	121	2.52	151
99	122	2.52	154
100	121	1.62	155
101	124	2.29	158
102	125	0.33	158
103	128	1.02	159
104	127	2.47	161
105	128	1.06	162
106	131	2.56	165
107	134	0.61	166
108	135	2.60	168
109	133	0.43	169
110	132	1.16	170
111	131	0.98	171
112	131	1.04	172
113	131	1.83	174
114	128	1.63	175
115	128	0.73	176
116	128	1.71	178
117	129	2.15	180
118	128	0.35	180
119	130	2.76	183
120	129	0.31	183
121	132	1.19	184
122	134	2.26	187
123	136	0.96	188
124	137	1.68	189
125	135	1.45	191
126	137	2.83	194
127	135	1.53	195
128	133	1.28	196
129	136	2.42	199
130	133	0.45	199
131	133	2.24	202
132	132	0.68	202
133	135	1.68	204
134	136	1.61	206
135	134	1.69	207
136	135	0.98	208
137	133	0.60	209
138	130	0.33	209
139	132	2.05	211
140	135	1.81	213
141	138	2.50	215
142	139	2.70	218
143	136	0.08	218
144	134	0.06	218
145	136	1.04	219
146	137	0.12	219
147	134	2.54	222
148	137	0.14	222
149	134	1.70	224
150	135	0.13	224
151	132	2.53	226
152	132	2.76	229
153	130	2.39	232
154	129	1.69	233
155	131	1.95	235
156	131	2.79	238
157	133	2.46	241
158	131	0.07	241
159	131	2.19	243
160	130	1.46	244
161	127	0.76	245
162	129	0.81	246
163	126	1.45	247
164	127	0.44	248
165	128	1.22	249
166	131	2.34	251
167	134	0.26	252
168	137	0.54	252
169	135	2.88	255
170	133	2.69	258
171	133	0.94	259
172	130	0.24	259
173	131	1.50	260
174	130	0.90	261
175	132	0.61	262
176	131	0.17	262
177	132	2.25	264
178	134	2.41	267
179	136	0.72	267
180	137	2.26	270
181	138	1.77	271
182	137	1.59	273
183	137	2.21	275
184	140	0.59	276
